Frequency [Hz],FIR,IIR
1.670329670329670364e+02,-6.308957266405412941e-03,-1.470677388757849258e+00
1.671550671550671439e+02,-6.001066750787252893e-03,-1.475096509634128861e+00
1.672771672771672797e+02,-5.611019271025259603e-03,-1.479524827185664915e+00
1.673992673992673872e+02,-5.143476869527915940e-03,-1.483962347719500974e+00
1.675213675213675231e+02,-4.604159984716805522e-03,-1.488409077508388023e+00
1.676434676434676305e+02,-3.999777895052445721e-03,-1.492865022790679230e+00
1.677655677655677664e+02,-3.337945599161811893e-03,-1.497330189770281539e+00
1.678876678876678739e+02,-2.627088176693570011e-03,-1.501804584616541760e+00
1.680097680097680097e+02,-1.876333846784664083e-03,-1.506288213464245240e+00
1.681318681318681172e+02,-1.095397097568638839e-03,-1.510781082413464205e+00
1.682539682539682531e+02,-2.944533968222965608e-04,-1.515283197529537773e+00
1.683760683760683605e+02,5.159928900206786325e-04,-1.519794564842980034e+00
1.684981684981684964e+02,1.325245653306835348e-03,-1.524315190349420090e+00
1.686202686202686039e+02,2.122557474213379244e-03,-1.528845080009520352e+00
1.687423687423687397e+02,2.897271500438946667e-03,-1.533384239748929012e+00
1.688644688644688472e+02,3.638962902953004827e-03,-1.537932675458165477e+00
1.689865689865689831e+02,4.337578052422681567e-03,-1.542490392992608150e+00
1.691086691086690905e+02,4.983569583615145987e-03,-1.547057398172393183e+00
1.692307692307692264e+02,5.568025558941152794e-03,-1.551633696782356076e+00
1.693528693528693339e+02,6.082791020218559185e-03,-1.556219294571959288e+00
1.694749694749694697e+02,6.520580306776242209e-03,-1.560814197255249169e+00
1.695970695970696056e+02,6.875078632277596344e-03,-1.565418410510740710e+00
1.697191697191697131e+02,7.141031544645464087e-03,-1.570031939981414437e+00
1.698412698412698489e+02,7.314321041770771234e-03,-1.574654791274620047e+00
1.699633699633699564e+02,7.392027281043834705e-03,-1.579286969962000464e+00
1.700854700854700923e+02,7.372474996356635606e-03,-1.583928481579452985e+00
1.702075702075701997e+02,7.255263925970173444e-03,-1.588579331627069990e+00
1.703296703296703356e+02,7.041282753761585536e-03,-1.593239525569059012e+00
1.704517704517704431e+02,6.732706269055875430e-03,-1.597909068833667234e+00
1.705738705738705789e+02,6.332975664060661730e-03,-1.602587966813191933e+00
1.706959706959706864e+02,5.846762096741611389e-03,-1.607276224863819269e+00
1.708180708180708223e+02,5.279913864962034950e-03,-1.611973848305656931e+00
1.709401709401709297e+02,4.639387744801184293e-03,-1.616680842422622222e+00
1.710622710622710656e+02,3.933165255992104002e-03,-1.621397212462394766e+00
1.711843711843711731e+02,3.170154816700515923e-03,-1.626122963636365881e+00
1.713064713064713089e+02,2.360080940808589097e-03,-1.630858101119584624e+00
1.714285714285714164e+02,1.513361809820719774e-03,-1.635602630050692285e+00
1.715506715506715523e+02,6.409767176028754749e-04,-1.640356555531881311e+00
1.716727716727716597e+02,-2.456749655402928802e-04,-1.645119882628817809e+00
1.717948717948717956e+02,-1.134921533141300745e-03,-1.649892616370598253e+00
1.719169719169719031e+02,-2.014971502206466467e-03,-1.654674761749710177e+00
1.720390720390720389e+02,-2.874069020369937003e-03,-1.659466323721978886e+00
1.721611721611721464e+02,-3.700650087444901787e-03,-1.664267307206473312e+00
1.722832722832722823e+02,-4.483497523536510501e-03,-1.669077717085509560e+00
1.724053724053723897e+02,-5.211892607671334346e-03,-1.673897558204567870e+00
1.725274725274725256e+02,-5.875761331213873347e-03,-1.678726835372250203e+00
1.726495726495726331e+02,-6.465813258178822881e-03,-1.683565553360248712e+00
1.727716727716727689e+02,-6.973671064535131442e-03,-1.688413716903257811e+00
1.728937728937728764e+02,-7.391988930690617833e-03,-1.693271330698941757e+00
1.730158730158730123e+02,-7.714558097683624042e-03,-1.698138399407931320e+00
1.731379731379731197e+02,-7.936398051777890025e-03,-1.703014927653705879e+00
1.732600732600732556e+02,-8.053831989510018205e-03,-1.707900920022605629e+00
1.733821733821733631e+02,-8.064545413371430188e-03,-1.712796381063717233e+00
1.735042735042734989e+02,-7.967626934289234741e-03,-1.717701315288936437e+00
1.736263736263736348e+02,-7.763590592971335996e-03,-1.722615727172819966e+00
1.737484737484737423e+02,-7.454379262700577997e-03,-1.727539621152575977e+00
1.738705738705738781e+02,-7.043348952146885264e-03,-1.732473001628054510e+00
1.739926739926739856e+02,-6.535234090480936987e-03,-1.737415872961662666e+00
1.741147741147741215e+02,-5.936094138261053046e-03,-1.742368239478349956e+00
1.742368742368742289e+02,-5.253242127707911067e-03,-1.747330105465557892e+00
1.743589743589743648e+02,-4.495155982193175560e-03,-1.752301475173163814e+00
1.744810744810744723e+02,-3.671373710978864668e-03,-1.757282352813470450e+00
1.746031746031746081e+02,-2.792373793229542718e-03,-1.762272742561149519e+00
1.747252747252747156e+02,-1.869442275072871838e-03,-1.767272648553210868e+00
1.748473748473748515e+02,-9.145282846644340160e-04,-1.772282074888958059e+00
1.749694749694749589e+02,5.991016328516756681e-05,-1.777301025629959508e+00
1.750915750915750948e+02,1.041068072978984429e-03,-1.782329504800005182e+00
1.752136752136752023e+02,2.015960970404136621e-03,-1.787367516385087507e+00
1.753357753357753381e+02,2.971595813687830274e-03,-1.792415064333332531e+00
1.754578754578754456e+02,3.895143070377684799e-03,-1.797472152555015690e+00
1.755799755799755815e+02,4.774107699725212324e-03,-1.802538784922471660e+00
1.757020757020756889e+02,5.596496789763436355e-03,-1.807614965270120333e+00
1.758241758241758248e+02,6.350981632856521862e-03,-1.812700697394379112e+00
1.759462759462759323e+02,7.027052092394380986e-03,-1.817795985053678454e+00
1.760683760683760681e+02,7.615161204587212254e-03,-1.822900831968412128e+00
1.761904761904761756e+02,8.106858077796364609e-03,-1.828015241820890369e+00
1.763125763125763115e+02,8.494907292588735684e-03,-1.833139218255333436e+00
1.764346764346764189e+02,8.773393171171239499e-03,-1.838272764877851850e+00
1.765567765567765548e+02,8.937807468674938138e-03,-1.843415885256409981e+00
1.766788766788766623e+02,8.985119237881832033e-03,-1.848568582920755210e+00
1.768009768009767981e+02,8.913825839295452802e-03,-1.853730861362469007e+00
1.769230769230769056e+02,8.723984297225470530e-03,-1.858902724034880993e+00
1.770451770451770415e+02,8.417222445976249232e-03,-1.864084174353089152e+00
1.771672771672771489e+02,7.996729557063830124e-03,-1.869275215693888992e+00
1.772893772893772848e+02,7.467226397338684943e-03,-1.874475851395790649e+00
1.774114774114773923e+02,6.834914927054540866e-03,-1.879686084758963593e+00
1.775335775335775281e+02,6.107408103527569264e-03,-1.884905919045262168e+00
1.776556776556776640e+02,5.293640518824797858e-03,-1.890135357478142319e+00
1.777777777777777715e+02,4.403760847258460058e-03,-1.895374403242679140e+00
1.778998778998779073e+02,3.449007327189855532e-03,-1.900623059485550659e+00
1.780219780219780148e+02,2.441567733420312719e-03,-1.905881329315010753e+00
1.781440781440781507e+02,1.394425516189895650e-03,-1.911149215800847845e+00
1.782661782661782581e+02,3.211939846775273407e-04,-1.916426721974410885e+00
1.783882783882783940e+02,-7.640594019102266545e-04,-1.921713850828563386e+00
1.785103785103785015e+02,-1.846996417421026184e-03,-1.927010605317670766e+00
1.786324786324786373e+02,-2.913196771388087795e-03,-1.932316988357578369e+00
1.787545787545787448e+02,-3.948349671847949972e-03,-1.937633002825629891e+00
1.788766788766788807e+02,-4.938445716957466126e-03,-1.942958651560615424e+00
1.789987789987789881e+02,-5.869966540978905668e-03,-1.948293937362773898e+00
1.791208791208791240e+02,-6.730069635757043346e-03,-1.953638862993784198e+00
1.792429792429792315e+02,-7.506765794681804181e-03,-1.958993431176740074e+00
1.793650793650793673e+02,-8.189086698082562177e-03,-1.964357644596160135e+00
1.794871794871794748e+02,-8.767240254418816672e-03,-1.969731505897951651e+00
1.796092796092796107e+02,-9.232751456368959095e-03,-1.975115017689425212e+00
1.797313797313797181e+02,-9.578586677244257247e-03,-1.980508182539270301e+00
1.798534798534798540e+02,-9.799259547628976288e-03,-1.985911002977563733e+00
1.799755799755799615e+02,-9.890916779469165893e-03,-1.991323481495728132e+00
1.800976800976800973e+02,-9.851402575313677329e-03,-1.996745620546570343e+00
1.802197802197802048e+02,-9.680300543098346866e-03,-2.002177422544227259e+00
1.803418803418803407e+02,-9.378952345499187715e-03,-2.007618889864215106e+00
1.804639804639804481e+02,-8.950452632752656928e-03,-2.013070024843382377e+00
1.805860805860805840e+02,-8.399620136753294455e-03,-2.018530829779914715e+00
1.807081807081806915e+02,-7.732945142835649308e-03,-2.024001306933339350e+00
1.808302808302808273e+02,-6.958513883906477029e-03,-2.029481458524533100e+00
1.809523809523809348e+02,-6.085910735147249430e-03,-2.034971286735699714e+00
1.810744810744810707e+02,-5.126099397275032596e-03,-2.040470793710365882e+00
1.811965811965811781e+02,-4.091284563028796048e-03,-2.045979981553402105e+00
1.813186813186813140e+02,-2.994755833605254255e-03,-2.051498852331024469e+00
1.814407814407814215e+02,-1.850715911810338777e-03,-2.057027408070775110e+00
1.815628815628815573e+02,-6.740953194704601666e-04,-2.062565650761528424e+00
1.816849816849816932e+02,5.196439161663057686e-04,-2.068113582353510616e+00
1.818070818070818007e+02,1.714713005369183267e-03,-2.073671204758285924e+00
1.819291819291819365e+02,2.895206841228501783e-03,-2.079238519848772171e+00
1.820512820512820440e+02,4.045317335298887276e-03,-2.084815529459234540e+00
1.821733821733821799e+02,5.149546780528778400e-03,-2.090402235385317553e+00
1.822954822954822873e+02,6.192918372144876060e-03,-2.095998639384001994e+00
1.824175824175824232e+02,7.161181039505372901e-03,-2.101604743173669299e+00
1.825396825396825307e+02,8.041005809553252934e-03,-2.107220548434063367e+00
1.826617826617826665e+02,8.820171017960792489e-03,-2.112846056806329198e+00
1.827838827838827740e+02,9.487733821718831798e-03,-2.118481269892996899e+00
1.829059829059829099e+02,1.003418562585869228e-02,-2.124126189258035424e+00
1.830280830280830173e+02,1.045158923767681471e-02,-2.129780816426793510e+00
1.831501831501831532e+02,1.073369577802280213e-02,-2.135445152886097819e+00
1.832722832722832607e+02,1.087603963235490162e-02,-2.141119200084179219e+00
1.833943833943833965e+02,1.087600998733476848e-02,-2.146802959430746505e+00
1.835164835164835040e+02,1.073289779299272349e-02,-2.152496432296969520e+00
1.836385836385836399e+02,1.044791729362692934e-02,-2.158199620015514686e+00
1.837606837606837473e+02,1.002420159154122394e-02,-2.163912523880546779e+00
1.838827838827838832e+02,9.466772037636381892e-03,-2.169635145147744471e+00
1.840048840048839907e+02,8.782481581410922847e-03,-2.175367485034306547e+00
1.841269841269841265e+02,7.979932558302524348e-03,-2.181109544719014082e+00
1.842490842490842340e+02,7.069369730381927508e-03,-2.186861325342186024e+00
1.843711843711843699e+02,6.062549743319675319e-03,-2.192622828005749369e+00
1.844932844932844773e+02,4.972588491054569411e-03,-2.198394053773219614e+00
1.846153846153846132e+02,3.813788208369952616e-03,-2.204175003669773147e+00
1.847374847374847207e+02,2.601446412846902811e-03,-2.209965678682189960e+00
1.848595848595848565e+02,1.351649111981992162e-03,-2.215766079758963336e+00
1.849816849816849640e+02,8.105095141632529909e-05,-2.221576207810243453e+00
1.851037851037850999e+02,-1.193354780373499964e-03,-2.227396063707925755e+00
1.852258852258852073e+02,-2.454473177454521548e-03,-2.233225648285629639e+00
1.853479853479853432e+02,-3.685348489215979975e-03,-2.239064962338743747e+00
1.854700854700854507e+02,-4.869405235719358356e-03,-2.244914006624440184e+00
1.855921855921855865e+02,-5.990686181526067022e-03,-2.250772781861720251e+00
1.857142857142857224e+02,-7.034083655890708067e-03,-2.256641288731417117e+00
1.858363858363858299e+02,-7.985560722644056628e-03,-2.262519527876239778e+00
1.859584859584859657e+02,-8.832358781004075871e-03,-2.268407499900792601e+00
1.860805860805860732e+02,-9.563188303070570620e-03,-2.274305205371612626e+00
1.862026862026862091e+02,-1.016839959284125683e-02,-2.280212644817191325e+00
1.863247863247863165e+02,-1.064013068581608906e-02,-2.286129818728000362e+00
1.864468864468864524e+02,-1.097242979097729984e-02,-2.292056727556538220e+00
1.865689865689865599e+02,-1.116135000637984848e-02,-2.297993371717359956e+00
1.866910866910866957e+02,-1.120501441498787318e-02,-2.303939751587085638e+00
1.868131868131868032e+02,-1.110365007649309621e-02,-2.309895867504469624e+00
1.869352869352869391e+02,-1.085958987961201799e-02,-2.315861719770405891e+00
1.870573870573870465e+02,-1.047724168475288285e-02,-2.321837308647975107e+00
1.871794871794871824e+02,-9.963024679063641267e-03,-2.327822634362482823e+00
1.873015873015872899e+02,-9.325273361830619528e-03,-2.333817697101480793e+00
1.874236874236874257e+02,-8.574110085401933160e-03,-2.339822497014822922e+00
1.875457875457875332e+02,-7.721287570411849988e-03,-2.345837034214695471e+00
1.876678876678876691e+02,-6.780003302658507355e-03,-2.351861308775630821e+00
1.877899877899877765e+02,-5.764688181727305530e-03,-2.357895320734598954e+00
1.879120879120879124e+02,-4.690772235447112498e-03,-2.363939070090987471e+00
1.880341880341880199e+02,-3.574430616191217377e-03,-2.369992556806711281e+00
1.881562881562881557e+02,-2.432313464815656200e-03,-2.376055780806168638e+00
1.882783882783882632e+02,-1.281263555179127430e-03,-2.382128741976353936e+00
1.884004884004883991e+02,-1.380259062001335218e-04,-2.388211440166870592e+00
1.885225885225885065e+02,9.810462191121769281e-04,-2.394303875189955022e+00
1.886446886446886424e+02,2.060284337399641546e-03,-2.400406046820581896e+00
1.887667887667887499e+02,3.084992075017745430e-03,-2.406517954796433489e+00
1.888888888888888857e+02,4.041722027323639208e-03,-2.412639598818000053e+00
1.890109890109889932e+02,4.918537353840972751e-03,-2.418770978548587358e+00
1.891330891330891291e+02,5.705253367572596900e-03,-2.424912093614405961e+00
1.892551892551892365e+02,6.393654471108277740e-03,-2.431062943604574755e+00
1.893772893772893724e+02,6.977681953629025040e-03,-2.437223528071197354e+00
1.894993894993894799e+02,7.453588370192998358e-03,-2.443393846529396285e+00
1.896214896214896157e+02,7.820054488430950093e-03,-2.449573898457367616e+00
1.897435897435897516e+02,8.078265105472099208e-03,-2.455763683296428024e+00
1.898656898656898591e+02,8.231940406192475579e-03,-2.461963200451076528e+00
1.899877899877899949e+02,8.287319952971813897e-03,-2.468172449289026904e+00
1.901098901098901024e+02,8.253096865140304578e-03,-2.474391429141275189e+00
1.902319902319902383e+02,8.140300263682251000e-03,-2.480620139302139648e+00
1.903540903540903457e+02,7.962124620171158462e-03,-2.486858579029320726e+00
1.904761904761904816e+02,7.733705251768314103e-03,-2.493106747543973434e+00
1.905982905982905891e+02,7.471839850803987243e-03,-2.499364644030713123e+00
1.907203907203907249e+02,7.194656616225305820e-03,-2.505632267637722066e+00
1.908424908424908324e+02,6.921230264062702697e-03,-2.511909617476773882e+00
1.909645909645909683e+02,6.671147920783511605e-03,-2.518196692623310806e+00
1.910866910866910757e+02,6.464027652002788359e-03,-2.524493492116479665e+00
1.912087912087912116e+02,6.318993120197577765e-03,-2.530800014959200706e+00
1.913308913308913191e+02,6.254108607585772903e-03,-2.537116260118237321e+00
1.914529914529914549e+02,6.285779353043374935e-03,-2.543442226524232019e+00
1.915750915750915624e+02,6.428122833761663532e-03,-2.549777913071775259e+00
1.916971916971916983e+02,6.692317253151398859e-03,-2.556123318619480500e+00
1.918192918192918057e+02,7.085934055605136277e-03,-2.562478441990029054e+00
1.919413919413919416e+02,7.612261771987609629e-03,-2.568843281970220715e+00
1.920634920634920491e+02,8.269628877850111401e-03,-2.575217837311074121e+00
1.921855921855921849e+02,9.050733620906855487e-03,-2.581602106727854284e+00
1.923076923076922924e+02,9.941988910489644310e-03,-2.587996088900144098e+00
1.924297924297924283e+02,1.092289037778533881e-02,-2.594399782471934923e+00
1.925518925518925357e+02,1.196541557427675470e-02,-2.600813186051641246e+00
1.926739926739926716e+02,1.303346199798464250e-02,-2.607236298212219250e+00
1.927960927960927791e+02,1.408233120241382010e-02,-2.613669117491184579e+00
1.929181929181929149e+02,1.505826567282224013e-02,-2.620111642390726914e+00
1.930402930402930224e+02,1.589804444234142397e-02,-2.626563871377730841e+00
1.931623931623931583e+02,1.652864258799757735e-02,-2.633025802883887767e+00
1.932844932844932657e+02,1.686695880615652829e-02,-2.639497435305734108e+00
