Frequency [Hz],Input,FIR out,IIR out
7.175000000000000000e+01,2.347550833884898580e+01,2.324335923666244241e+01,2.342892195428765234e+01
7.200000000000000000e+01,1.898903806730166721e+01,1.738509421766711682e+01,1.893152964837140928e+01
7.225000000000000000e+01,2.104197583418855899e+01,2.102672906833328881e+01,2.099641190944188196e+01
7.250000000000000000e+01,1.653924570300194219e+01,1.727027645981446469e+01,1.650070300420330227e+01
7.275000000000000000e+01,1.070346780152044630e+01,9.109336872040101341e+00,1.064362269230299596e+01
7.300000000000000000e+01,1.925166607624845128e+01,1.883379017503394337e+01,1.919895246369874542e+01
7.325000000000000000e+01,2.058173198299283513e+01,1.982276244949350641e+01,2.052806830572512453e+01
7.350000000000000000e+01,1.214286124145865031e+01,1.382795597125446108e+01,1.210991770564698911e+01
7.375000000000000000e+01,1.787450137142887741e+01,1.843813824192012518e+01,1.782910128499523594e+01
7.400000000000000000e+01,1.748905801024018558e+01,1.663207362616366680e+01,1.743089121331220781e+01
7.425000000000000000e+01,-1.080930254625623421e+00,-1.419687144713684646e+01,-1.215919477607192878e+00
7.450000000000000000e+01,-2.960503188969926036e+00,6.029310338082599641e-01,-3.006732868739216524e+00
7.475000000000000000e+01,2.049417629795473772e+01,2.022852534718858664e+01,2.043809895754931105e+01
7.500000000000000000e+01,1.776494340081486811e+01,1.793124212914645454e+01,1.771224146267457655e+01
7.525000000000000000e+01,8.321380840710864035e+00,8.838988788152798648e+00,8.268634642349802277e+00
7.550000000000000000e+01,1.224126408957907586e+01,1.125547875128441078e+01,1.217033609955063511e+01
7.575000000000000000e+01,2.053279653225844825e+01,2.089197928914639490e+01,2.048157735444011252e+01
7.600000000000000000e+01,1.936300942358051103e+01,2.006483297895242046e+01,1.931763120087009256e+01
7.625000000000000000e+01,2.307471453152178498e+01,2.271446582770030886e+01,2.301496600744054177e+01
7.650000000000000000e+01,2.101694601026634501e+01,2.079139904716260645e+01,2.095775285186740078e+01
7.675000000000000000e+01,1.568410891245189553e+01,1.421965263393397194e+01,1.561113562977218372e+01
7.700000000000000000e+01,2.442160673973783958e+01,2.433007812229274691e+01,2.436274617999692893e+01
7.725000000000000000e+01,2.542097634924367355e+01,2.474927637619198961e+01,2.535602251880451519e+01
7.750000000000000000e+01,1.961185292902609589e+01,1.854138098771684540e+01,1.954108282137746500e+01
7.775000000000000000e+01,7.065256310067466572e+00,6.026248533934641216e+00,6.989785925236700059e+00
7.800000000000000000e+01,1.578186899543864996e+01,1.540067959861773872e+01,1.571304100824021077e+01
7.825000000000000000e+01,2.219926410806284167e+01,2.252308148565845869e+01,2.214145935493536399e+01
7.850000000000000000e+01,2.182528905562745791e+01,2.235440792280467903e+01,2.176843242700613956e+01
7.875000000000000000e+01,1.388068131501548130e+01,1.710382735882572547e+01,1.385708399164627380e+01
7.900000000000000000e+01,2.375280584375711967e+01,2.428608461567552013e+01,2.369355978865964829e+01
7.925000000000000000e+01,2.513081990753717321e+01,2.470755929182679722e+01,2.506191804342072871e+01
7.950000000000000000e+01,1.914528035180519794e+01,1.695903535596080047e+01,1.905953224258626122e+01
7.975000000000000000e+01,1.234375080636379352e+01,1.337435284335934504e+01,1.228483338680227632e+01
8.000000000000000000e+01,1.754086984938016514e+01,1.705443416925223232e+01,1.746616697796805084e+01
8.025000000000000000e+01,2.279117250144577156e+01,2.218334659382202645e+01,2.271700554349973444e+01
8.050000000000000000e+01,2.060262544361495785e+01,2.104053621614544767e+01,2.053837365124509517e+01
8.075000000000000000e+01,1.894923311552544476e+01,1.834724410605496914e+01,1.887437947951404027e+01
8.100000000000000000e+01,1.990822889486350533e+01,1.962169106208868996e+01,1.983372275382998495e+01
8.125000000000000000e+01,1.817490184555339638e+01,1.852208633102632263e+01,1.810864996646003888e+01
8.150000000000000000e+01,1.663003212252040441e+01,1.555105221566033435e+01,1.654595656593465591e+01
8.175000000000000000e+01,1.622760801896466631e+01,1.512555961290335027e+01,1.614307919469838026e+01
8.200000000000000000e+01,4.143235500403604554e+00,7.107482403367000323e+00,4.088891976516261906e+00
8.225000000000000000e+01,-5.528825819098045713e+00,2.369246833490726623e+00,-5.500439119235620566e+00
8.250000000000000000e+01,1.474653416414841800e+01,1.491022200655891439e+01,1.467015921729784367e+01
8.275000000000000000e+01,1.785268784403859144e+01,1.742598588164096185e+01,1.777194011865337231e+01
8.300000000000000000e+01,1.742013975419464700e+01,1.833343049447677942e+01,1.735133918393390218e+01
8.325000000000000000e+01,1.689348452588131977e+01,1.741601697904976476e+01,1.681940684537489972e+01
8.350000000000000000e+01,1.667180349807848927e+01,1.655195133821393227e+01,1.659171785274780575e+01
8.375000000000000000e+01,2.064380799455428317e+01,2.098206996560059068e+01,2.056532501853948958e+01
8.400000000000000000e+01,1.957290246456239302e+01,2.103797353307037454e+01,1.950661683774152877e+01
8.425000000000000000e+01,2.143146397703255346e+01,2.056023719195238542e+01,2.134041805914583279e+01
8.450000000000000000e+01,2.566952145330005663e+01,2.511036501192137038e+01,2.557889825945170870e+01
8.475000000000000000e+01,2.496516428364156326e+01,2.487785706077137604e+01,2.487914458834796250e+01
8.500000000000000000e+01,1.161343878144892550e+01,9.120980916161709473e+00,1.150257456084070995e+01
8.525000000000000000e+01,1.455695547947763657e+01,1.300672862360777415e+01,1.445465569521408256e+01
8.550000000000000000e+01,1.713386465147207716e+01,1.597652692887294101e+01,1.703371738029897742e+01
8.575000000000000000e+01,1.518230055082926810e+01,1.215956488698579463e+01,1.506626062212773931e+01
8.600000000000000000e+01,1.913951237763586732e+01,1.914805055381483712e+01,1.904864767326208863e+01
8.625000000000000000e+01,6.508220577786017813e+00,8.852912666771352690e+00,6.433679190300009232e+00
8.650000000000000000e+01,1.947141184429567318e+01,1.955147515755824017e+01,1.937859533847237969e+01
8.675000000000000000e+01,2.477451738070318044e+01,2.478111292546479660e+01,2.468039871055519541e+01
8.700000000000000000e+01,2.524841974686207280e+01,2.533862212329940888e+01,2.515487466277498640e+01
8.725000000000000000e+01,2.345866208525839625e+01,2.253158615881589100e+01,2.335378489575061778e+01
8.750000000000000000e+01,2.305385980368392751e+01,2.306320178248287078e+01,2.295714379114961545e+01
8.775000000000000000e+01,1.863437644463735410e+01,2.051629960171431932e+01,1.855565511388854461e+01
8.800000000000000000e+01,1.816064351781766817e+01,1.885138803144669239e+01,1.806785541385847083e+01
8.825000000000000000e+01,1.773136278881968408e+01,1.667310840004357075e+01,1.762177069025577580e+01
8.850000000000000000e+01,1.875878491948200377e+01,1.943512719763593566e+01,1.866278248938970208e+01
8.875000000000000000e+01,1.347776466918354998e+01,1.073641448599487624e+01,1.335307131616650622e+01
8.900000000000000000e+01,1.824952904368217688e+01,1.709165389431922932e+01,1.813331775186030370e+01
8.925000000000000000e+01,2.405639031704551911e+01,2.363427577861124007e+01,2.394589799930666629e+01
8.950000000000000000e+01,2.026722173262124116e+01,1.975590626663656124e+01,2.015481749761969610e+01
8.975000000000000000e+01,1.422028990349982713e+01,1.345055840996168328e+01,1.410189411185877439e+01
9.000000000000000000e+01,1.412489336767148451e+01,1.555446709966348884e+01,1.403207951509180518e+01
9.025000000000000000e+01,1.459254120078741934e+01,1.216159490798666987e+01,1.445953209535393214e+01
9.050000000000000000e+01,2.588660899253978442e+01,2.551284935413562849e+01,2.576971390794356154e+01
9.075000000000000000e+01,2.771228469718551324e+01,2.764668761013144405e+01,2.759864612713658971e+01
9.100000000000000000e+01,2.634299749717236594e+01,2.682208104289976447e+01,2.623406480905693527e+01
9.125000000000000000e+01,2.624631797708687486e+01,2.606778482408096664e+01,2.612825520120869527e+01
9.150000000000000000e+01,2.047292140479122224e+01,2.002039972690758063e+01,2.035293971228730570e+01
9.175000000000000000e+01,8.987454915165795200e+00,7.271382184508966340e+00,8.853858167045538963e+00
9.200000000000000000e+01,1.104470733367516289e+01,9.557610007123402696e+00,1.090688244851516941e+01
9.225000000000000000e+01,1.761343690856458011e+01,1.607950999154590832e+01,1.747631569074933111e+01
9.250000000000000000e+01,1.764559009533020628e+01,1.648299405245439431e+01,1.751227309177309976e+01
9.275000000000000000e+01,1.582468923452994858e+01,1.588517781275482932e+01,1.570239421894489773e+01
9.300000000000000000e+01,9.404676647719899307e+00,2.378735162020868099e+00,9.232029918445432415e+00
9.325000000000000000e+01,1.908589654923703449e+01,1.915441024644726653e+01,1.895734947143650828e+01
9.350000000000000000e+01,9.524869182344200880e+00,9.917676402871921093e-01,9.344310531742102910e+00
9.375000000000000000e+01,1.814668109929343487e+01,1.817783728174086022e+01,1.801736414708479828e+01
9.400000000000000000e+01,2.007932718987586185e+01,1.849551191019803298e+01,1.993267463969454667e+01
9.425000000000000000e+01,2.506149549172597446e+01,2.466319463579842974e+01,2.492471304650225150e+01
9.450000000000000000e+01,2.346840177689152895e+01,2.364917793248346811e+01,2.333702506600485549e+01
9.475000000000000000e+01,2.064590706674304244e+01,2.068370770236685985e+01,2.051096745460366577e+01
9.500000000000000000e+01,1.702007558202748783e+01,1.734413670289496068e+01,1.688676382148024402e+01
9.525000000000000000e+01,5.922019371094084050e+00,4.860320407321753855e+00,5.773075872850545132e+00
9.550000000000000000e+01,1.015914476888202600e+01,9.412169291224284251e+00,1.001076524416988534e+01
9.575000000000000000e+01,1.988673199589845098e+01,1.925051150347968587e+01,1.973695223928633879e+01
9.600000000000000000e+01,2.173760726994054693e+01,2.059410380050269396e+01,2.158457414821732812e+01
9.625000000000000000e+01,1.668181446704562987e+01,1.542606134793279793e+01,1.652350581804248009e+01
9.650000000000000000e+01,1.925807231525886110e+01,1.878242378460334550e+01,1.910467418872172018e+01
9.675000000000000000e+01,2.063667062881961911e+01,2.065623929114266488e+01,2.048960182163403587e+01
9.700000000000000000e+01,1.394130270289550921e+01,1.340046546838395258e+01,1.378717249055415373e+01
9.725000000000000000e+01,5.057941179801032305e+00,7.799113370508344190e+00,4.937121547054823978e+00
9.750000000000000000e+01,1.748953006384652653e+01,1.793935092324823088e+01,1.734052796159682686e+01
9.775000000000000000e+01,2.226219669021330105e+01,2.257945372375621318e+01,2.211052571754986218e+01
9.800000000000000000e+01,1.960076057257127502e+01,2.067572499230200478e+01,1.945643573880984079e+01
9.825000000000000000e+01,1.184371263041312083e+01,7.055361930536404813e+00,1.165160225553196760e+01
9.850000000000000000e+01,2.199538782665446490e+01,2.171038242402939034e+01,2.183110291930128710e+01
9.875000000000000000e+01,2.022376264171520077e+01,1.961701634733324084e+01,2.005690496526498379e+01
9.900000000000000000e+01,3.603496920170444540e+00,-1.135550401840728751e+00,3.404360627757195168e+00
9.925000000000000000e+01,2.458368346583748476e+00,-2.465981007649001189e+00,2.257770292438607385e+00
9.950000000000000000e+01,1.042164079427675816e+01,1.101416700441153651e+01,1.026105609003348640e+01
9.975000000000000000e+01,4.330211873652061172e+00,5.752204356785606265e+00,4.171061519883718205e+00
1.000000000000000000e+02,1.910276516917018697e+01,1.933351678022619069e+01,1.893218517234857501e+01
1.002500000000000000e+02,2.353379151358911159e+01,2.311119208210021725e+01,2.335780333532533248e+01
1.005000000000000000e+02,1.587166389526329446e+01,1.268331680415404605e+01,1.567109649078929934e+01
1.007500000000000000e+02,1.927436101037184812e+01,1.913696592742007851e+01,1.909789166426638474e+01
1.010000000000000000e+02,1.941404116098994592e+01,2.088467958097347221e+01,1.925183554790567086e+01
1.012500000000000000e+02,2.051326338413877792e+01,2.236293651942068550e+01,2.035398456433789960e+01
1.015000000000000000e+02,1.756117158330712158e+01,1.952698702845945888e+01,1.739914847162622991e+01
1.017500000000000000e+02,1.809017214298543408e+01,1.982624692537704902e+01,1.792165705750500138e+01
1.020000000000000000e+02,1.919218422126011347e+01,1.789106255650793997e+01,1.899689312786114925e+01
1.022500000000000000e+02,2.016810284962630462e+01,1.994008703426497320e+01,1.997765660705546154e+01
1.025000000000000000e+02,1.816984506003206690e+01,1.935498543674576055e+01,1.799437462957555312e+01
1.027500000000000000e+02,1.175889145175312223e+01,1.330680160826223357e+01,1.158278381695878423e+01
1.030000000000000000e+02,1.355025797187242098e+01,1.355861239124009643e+01,1.336023068542320402e+01
1.032500000000000000e+02,1.947352721015197830e+01,1.969149378506555337e+01,1.928000655590131629e+01
1.035000000000000000e+02,1.828229809090562696e+01,1.889731967359004372e+01,1.809168596088010617e+01
1.037500000000000000e+02,-3.201565808100583332e+00,4.209877093858433561e+00,-3.289520489079798438e+00
1.040000000000000000e+02,1.491036232454706223e+01,1.406492921306166011e+01,1.470303641524152205e+01
1.042500000000000000e+02,1.166752527295531650e+01,1.065272729762124371e+01,1.145245351122623489e+01
1.045000000000000000e+02,1.618316265869103177e+01,1.614121647312399332e+01,1.597525825482859219e+01
1.047500000000000000e+02,1.189539910318252858e+01,8.461299343865750444e+00,1.165863467957675326e+01
1.050000000000000000e+02,2.054586923906533258e+01,2.087601425360621477e+01,2.033786468703190309e+01
1.052500000000000000e+02,2.177444838680206018e+01,2.192541451360218474e+01,2.156678819244525158e+01
1.055000000000000000e+02,1.874100334683565094e+01,1.769447675702308231e+01,1.851806781651087874e+01
1.057500000000000000e+02,1.862950752139043686e+01,1.850056918197650191e+01,1.841410496913630723e+01
1.060000000000000000e+02,-1.712538379677930878e-01,3.415483716405831593e+00,-4.530165383949165125e-01
1.062500000000000000e+02,1.939837456501473412e+01,1.977720150346248573e+01,1.918067662176677146e+01
1.065000000000000000e+02,2.092457942245492575e+01,2.069573496446538030e+01,2.070242860542835572e+01
1.067500000000000000e+02,2.101532618860586155e+01,2.065288652515575052e+01,2.078774403791269876e+01
1.070000000000000000e+02,1.507992797397530893e+01,1.228970103497817767e+01,1.482820585402832947e+01
1.072500000000000000e+02,2.079184203444035006e+01,2.040871376336285437e+01,2.055827362315378437e+01
1.075000000000000000e+02,2.232583908178811782e+01,2.285957606782356066e+01,2.210203535646040862e+01
1.077500000000000000e+02,2.212810139946026311e+01,2.229716566616108153e+01,2.189719874244993392e+01
1.080000000000000000e+02,1.764152327307667179e+01,1.723763084594320816e+01,1.740351144200220546e+01
1.082500000000000000e+02,1.854729271344636743e+01,1.800268201891335451e+01,1.830228518593789033e+01
1.085000000000000000e+02,2.457599426409015209e+01,2.450434462562763116e+01,2.433545292990987008e+01
1.087500000000000000e+02,2.324933805851689073e+01,2.348173857166822387e+01,2.301090343342230682e+01
1.090000000000000000e+02,1.384810929945586011e+01,1.514950473440698708e+01,1.361654858603619012e+01
1.092500000000000000e+02,1.558583815816813356e+01,1.661400673794290128e+01,1.534522711637930570e+01
1.095000000000000000e+02,1.875210550853946501e+01,1.980374237887296474e+01,1.851477085362743935e+01
1.097500000000000000e+02,1.082605076731619498e+01,1.305830786263028465e+01,1.059804999913211176e+01
1.100000000000000000e+02,1.337510714036056925e+01,1.377378327672236402e+01,1.312442687523446239e+01
1.102500000000000000e+02,1.051103490010602570e+01,8.178446302486165109e+00,1.021871548862308288e+01
1.105000000000000000e+02,2.392305627644944011e+01,2.347837840833969381e+01,2.365897671449038597e+01
1.107500000000000000e+02,2.544585354817823131e+01,2.508388216914034885e+01,2.518166884475130374e+01
1.110000000000000000e+02,2.443643851379105669e+01,2.424758534812361432e+01,2.417165821720066532e+01
1.112500000000000000e+02,2.090040222381013635e+01,2.015740709047083357e+01,2.062712280934361786e+01
1.115000000000000000e+02,2.172989719208215931e+01,2.134010956647285440e+01,2.145646966093233488e+01
1.117500000000000000e+02,2.490399663109519679e+01,2.455501400073762852e+01,2.462940724795788583e+01
1.120000000000000000e+02,2.392949404812714320e+01,2.321437659748167093e+01,2.364904805420361811e+01
