Frequency [Hz],FIR,IIR
4.150793650793650613e+02,1.499999888328240729e+02,5.968778156467334783e-01
4.152014652014652256e+02,1.500000002567306296e+02,5.966926226369584363e-01
4.153235653235652762e+02,1.500000000658141630e+02,5.965077557442514111e-01
4.154456654456654405e+02,1.499999997827372624e+02,5.963232146967717417e-01
4.155677655677656048e+02,1.499999999116982394e+02,5.961389992307921659e-01
4.156898656898656554e+02,1.499999998775778636e+02,5.959551090788790528e-01
4.158119658119658197e+02,1.500000002678320072e+02,5.957715439747562902e-01
4.159340659340659272e+02,1.500000000492413790e+02,5.955883036535397634e-01
4.160561660561660347e+02,1.499999998395802550e+02,5.954053878491746277e-01
4.161782661782661989e+02,1.499999999173421372e+02,5.952227962977130193e-01
4.163003663003662496e+02,1.500000001680271282e+02,5.950405287343819571e-01
4.164224664224664139e+02,1.499999999380259794e+02,5.948585848955652011e-01
4.165445665445665782e+02,1.499999999613042974e+02,5.946769645185697728e-01
4.166666666666666288e+02,1.499999999241958335e+02,5.944956673387460366e-01
4.167887667887667931e+02,1.500000000876719639e+02,5.943146930954973373e-01
4.169108669108669005e+02,1.500000001657545283e+02,5.941340415255517149e-01
4.170329670329670080e+02,1.499999998359739664e+02,5.939537123679514696e-01
4.171550671550671723e+02,1.499999999150452084e+02,5.937737053603635573e-01
4.172771672771672229e+02,1.500000001716947793e+02,5.935940202445074698e-01
4.173992673992673872e+02,1.499999999274432412e+02,5.934146567574538622e-01
4.175213675213675515e+02,1.499999998584245020e+02,5.932356146401082109e-01
4.176434676434676021e+02,1.499999999706772087e+02,5.930568936342984765e-01
4.177655677655677664e+02,1.500000001575798478e+02,5.928784934795371386e-01
4.178876678876678739e+02,1.500000000235434356e+02,5.927004139182312503e-01
4.180097680097679813e+02,1.500000001932932605e+02,5.925226546922086612e-01
4.181318681318681456e+02,1.499999999752097040e+02,5.923452155424827614e-01
4.182539682539681962e+02,1.500000059901642828e+02,5.921680962139047599e-01
4.183760683760683605e+02,-3.945000006204134024e+03,5.919912964478308837e-01
4.184981684981685248e+02,1.500000004519688446e+02,5.918148159894325300e-01
4.186202686202685754e+02,1.499999993475820190e+02,5.916386545819548592e-01
4.187423687423687397e+02,1.500000001988873635e+02,5.914628119709119947e-01
4.188644688644688472e+02,1.500000000408317078e+02,5.912872878991835002e-01
4.189865689865689546e+02,1.499999998816159916e+02,5.911120821148341253e-01
4.191086691086691189e+02,1.500000000832760918e+02,5.909371943613224154e-01
4.192307692307691696e+02,1.500000000461919569e+02,5.907626243865018445e-01
4.193528693528693339e+02,1.499999999800373871e+02,5.905883719370688123e-01
4.194749694749694982e+02,1.500000000974523857e+02,5.904144367588761710e-01
4.195970695970695488e+02,1.499999998155610115e+02,5.902408186010671409e-01
4.197191697191697131e+02,1.500000000737051948e+02,5.900675172110215749e-01
4.198412698412698774e+02,1.500000001482069365e+02,5.898945323369346738e-01
4.199633699633699280e+02,1.499999997842319033e+02,5.897218637290800869e-01
4.200854700854700923e+02,1.500000001179394360e+02,5.895495111346291672e-01
4.202075702075701997e+02,1.499999998252916669e+02,5.893774743047757170e-01
4.203296703296703072e+02,1.500000001404397665e+02,5.892057529898961921e-01
4.204517704517704715e+02,1.499999999038072076e+02,5.890343469407702814e-01
4.205738705738705221e+02,1.500000001095297648e+02,5.888632559063788907e-01
4.206959706959706864e+02,1.499999999731466289e+02,5.886924796417609684e-01
4.208180708180708507e+02,1.500000002060004078e+02,5.885220178961342308e-01
4.209401709401709013e+02,1.499999996783142251e+02,5.883518704233799967e-01
4.210622710622710656e+02,1.500000000966871312e+02,5.881820369754051647e-01
4.211843711843711731e+02,1.500000000654680150e+02,5.880125173064326694e-01
4.213064713064712805e+02,1.499999999654535827e+02,5.878433111680966272e-01
4.214285714285714448e+02,1.499999995247412699e+02,5.876744183188079562e-01
4.215506715506714954e+02,1.500000007667453303e+02,5.875058385082605472e-01
4.216727716727716597e+02,-3.945000000716296654e+03,5.873375714950690440e-01
4.217948717948718240e+02,1.499999995972424358e+02,5.871696170337966647e-01
4.219169719169718746e+02,1.500000007255246430e+02,5.870019748781882818e-01
4.220390720390720389e+02,1.500000001095297648e+02,5.868346447875761873e-01
4.221611721611721464e+02,1.499999996419953447e+02,5.866676265181214323e-01
4.222832722832722538e+02,1.500000001831423333e+02,5.865009198252050249e-01
4.224053724053724181e+02,1.500000002936168073e+02,5.863345244680208124e-01
4.225274725274724688e+02,1.499999998542011213e+02,5.861684402046049014e-01
4.226495726495726331e+02,1.499999999885211821e+02,5.860026667932329847e-01
4.227716727716727974e+02,1.499999999099697447e+02,5.858372039927191022e-01
4.228937728937728480e+02,1.500000000740884047e+02,5.856720515622978462e-01
4.230158730158730123e+02,1.500000000229506725e+02,5.855072092632389591e-01
4.231379731379731197e+02,1.499999998494463682e+02,5.853426768539178315e-01
4.232600732600732272e+02,1.500000000714823898e+02,5.851784540953633984e-01
4.233821733821733915e+02,1.500000001901442488e+02,5.850145407492262084e-01
4.235042735042734989e+02,1.499999999022512327e+02,5.848509365773544300e-01
4.236263736263736064e+02,1.500000000133554749e+02,5.846876413418360396e-01
4.237484737484737707e+02,1.499999998749104577e+02,5.845246548036017176e-01
4.238705738705738213e+02,1.500000000635670290e+02,5.843619767262354658e-01
4.239926739926739856e+02,1.500000000312862767e+02,5.841996068742837389e-01
4.241147741147741499e+02,1.499999998705759481e+02,5.840375450096918497e-01
4.242368742368742005e+02,1.500000001444651616e+02,5.838757908982616929e-01
4.243589743589743648e+02,1.499999999479302915e+02,5.837143443032392076e-01
4.244810744810744723e+02,1.500000000467221923e+02,5.835532049898477513e-01
4.246031746031745797e+02,1.499999997788600581e+02,5.833923727238421453e-01
4.247252747252747440e+02,1.500000009575008448e+02,5.832318472716514490e-01
4.248473748473747946e+02,1.499999994365078066e+02,5.830716283987887882e-01
4.249694749694749589e+02,-3.944999999366202246e+03,5.829117158726010439e-01
4.250915750915751232e+02,1.499999999939427937e+02,5.827521094589377393e-01
4.252136752136751738e+02,1.499999992153609298e+02,5.825928089272200960e-01
4.253357753357753381e+02,1.499999999047831523e+02,5.824338140448417356e-01
4.254578754578754456e+02,1.500000000919567071e+02,5.822751245789099528e-01
4.255799755799755530e+02,1.500000001252377331e+02,5.821167403004815499e-01
4.257020757020757173e+02,1.499999996486638167e+02,5.819586609784006548e-01
4.258241758241757680e+02,1.500000002224620630e+02,5.818008863806388709e-01
4.259462759462759323e+02,1.500000001988873635e+02,5.816434162798512775e-01
4.260683760683760966e+02,1.499999996263244100e+02,5.814862504449249681e-01
4.261904761904761472e+02,1.500000001820309308e+02,5.813293886480307426e-01
4.263125763125763115e+02,1.499999999647496907e+02,5.811728306593608728e-01
4.264346764346764189e+02,1.500000001743992186e+02,5.810165762531596112e-01
4.265567765567765264e+02,1.499999997397996765e+02,5.808606251984613777e-01
4.266788766788766907e+02,1.499999999823470489e+02,5.807049772712469249e-01
4.268009768009767413e+02,1.500000001096165931e+02,5.805496322420446997e-01
4.269230769230769056e+02,1.500000001956885853e+02,5.803945898866489372e-01
4.270451770451770699e+02,1.499999996592963498e+02,5.802398499784257035e-01
4.271672771672771205e+02,1.500000001747453950e+02,5.800854122911899280e-01
4.272893772893772848e+02,1.500000001390562829e+02,5.799312765996720298e-01
4.274114774114773923e+02,1.500000000659866828e+02,5.797774426811036497e-01
4.275335775335774997e+02,1.499999995945379965e+02,5.796239103103999479e-01
4.276556776556776640e+02,1.499999999492269467e+02,5.794706792613771862e-01
4.277777777777777715e+02,1.500000001725225616e+02,5.793177493153179869e-01
4.278998778998778789e+02,1.499999997284632798e+02,5.791651202443027779e-01
4.280219780219780432e+02,1.499999998287497647e+02,5.790127918293705989e-01
4.281440781440780938e+02,1.500000005657647932e+02,5.788607638473245443e-01
4.282661782661782581e+02,1.500000151941460160e+02,5.787090360764608477e-01
4.283882783882784224e+02,-3.945000016389146367e+03,5.785576082950758536e-01
4.285103785103784730e+02,1.500000009944738508e+02,5.784064802837811659e-01
4.286324786324786373e+02,1.499999997504078806e+02,5.782556518200500095e-01
4.287545787545787448e+02,1.500000004505726281e+02,5.781051226854708736e-01
4.288766788766788522e+02,1.500000002130022949e+02,5.779548926603479408e-01
4.289987789987790165e+02,1.499999997257345115e+02,5.778049615266043215e-01
4.291208791208790672e+02,1.500000000168008683e+02,5.776553290618673397e-01
4.292429792429792315e+02,1.499999998395547891e+02,5.775059950526276742e-01
4.293650793650793958e+02,1.499999999891266782e+02,5.773569592778500237e-01
4.294871794871794464e+02,1.500000001493554009e+02,5.772082215211951084e-01
4.296092796092796107e+02,1.499999998633031453e+02,5.770597815660136742e-01
4.297313797313797181e+02,1.500000000397573388e+02,5.769116391952101575e-01
4.298534798534798256e+02,1.500000002541616482e+02,5.767637941924022016e-01
4.299755799755799899e+02,1.499999998536454200e+02,5.766162463423203377e-01
4.300976800976800405e+02,1.500000000077984055e+02,5.764689954311198461e-01
4.302197802197802048e+02,1.499999998488293045e+02,5.763220412399914228e-01
4.303418803418803691e+02,1.500000003235878978e+02,5.761753835593872441e-01
4.304639804639804197e+02,1.499999998221924500e+02,5.760290221722345061e-01
4.305860805860805840e+02,1.499999998442852416e+02,5.758829568652669151e-01
4.307081807081806915e+02,1.500000002661278415e+02,5.757371874262001699e-01
4.308302808302807989e+02,1.499999998610919079e+02,5.755917136418556845e-01
4.309523809523809632e+02,1.500000000540702558e+02,5.754465352994582172e-01
4.310744810744810138e+02,1.499999999866815585e+02,5.753016521883024259e-01
4.311965811965811781e+02,1.499999996194950143e+02,5.751570640950344204e-01
4.313186813186813424e+02,1.500000009324940606e+02,5.750127708116843372e-01
4.314407814407813930e+02,1.499999995707665050e+02,5.748687721239862380e-01
4.315628815628815573e+02,1.499999963927793658e+02,5.747250678252004974e-01
4.316849816849817216e+02,-3.944999997426884420e+03,5.745816577021467531e-01
4.318070818070817722e+02,1.500000009178233995e+02,5.744385415484176693e-01
4.319291819291819365e+02,1.499999999485971500e+02,5.742957191527291450e-01
4.320512820512820440e+02,1.500000000439193286e+02,5.741531903095854483e-01
4.321733821733821514e+02,1.499999998092629880e+02,5.740109548077024781e-01
4.322954822954823157e+02,1.500000002094087392e+02,5.738690124404266513e-01
4.324175824175823664e+02,1.499999999595260363e+02,5.737273630011046066e-01
4.325396825396825307e+02,1.499999998782203932e+02,5.735860062839941431e-01
4.326617826617826950e+02,1.500000001397601750e+02,5.734449420791301044e-01
4.327838827838827456e+02,1.500000000082429779e+02,5.733041701849074245e-01
4.329059829059829099e+02,1.500000000767430777e+02,5.731636903920250825e-01
4.330280830280830173e+02,1.499999999087958145e+02,5.730235024969714264e-01
4.331501831501831248e+02,1.499999999139581064e+02,5.728836062964034470e-01
4.332722832722832891e+02,1.500000000983172299e+02,5.727440015824253328e-01
4.333943833943833397e+02,1.499999999581552856e+02,5.726046881552462331e-01
4.335164835164835040e+02,1.499999999437069391e+02,5.724656658086282324e-01
4.336385836385836683e+02,1.500000000991936133e+02,5.723269343402176412e-01
4.337606837606837189e+02,1.499999999979809218e+02,5.721884935479917278e-01
4.338827838827838832e+02,1.500000001262507396e+02,5.720503432291016432e-01
4.340048840048839907e+02,1.499999997467147637e+02,5.719124831813580112e-01
4.341269841269840981e+02,1.499999998808750377e+02,5.717749132047249550e-01
4.342490842490842624e+02,1.500000002556435277e+02,5.716376330964346719e-01
4.343711843711843130e+02,1.499999999354824638e+02,5.715006426582687205e-01
4.344932844932844773e+02,1.499999996980232879e+02,5.713639416885355482e-01
4.346153846153846416e+02,1.500000003406295832e+02,5.712275299871147904e-01
4.347374847374846922e+02,1.499999999491158178e+02,5.710914073558702730e-01
4.348595848595848565e+02,1.500000016133456882e+02,5.709555735959221945e-01
4.349816849816849640e+02,-3.944999998849358235e+03,5.708200285078117719e-01
4.351037851037850714e+02,1.499999974350381819e+02,5.706847718937326785e-01
4.352258852258852357e+02,1.500000000452530458e+02,5.705498035572050819e-01
4.353479853479852864e+02,1.499999996065042183e+02,5.704151233004223220e-01
4.354700854700854507e+02,1.500000004724061000e+02,5.702807309250838008e-01
4.355921855921856150e+02,1.499999997729198071e+02,5.701466262366919890e-01
4.357142857142856656e+02,1.499999997873438531e+02,5.700128090393431490e-01
4.358363858363858299e+02,1.500000000297175689e+02,5.698792791366413812e-01
4.359584859584859942e+02,1.500000001729914345e+02,5.697460363343322953e-01
4.360805860805860448e+02,1.499999999957951502e+02,5.696130804342834919e-01
4.362026862026862091e+02,1.500000000361764876e+02,5.694804112486950842e-01
4.363247863247863165e+02,1.499999998548679798e+02,5.693480285772812843e-01
4.364468864468864240e+02,1.500000002358360689e+02,5.692159322316628911e-01
4.365689865689865883e+02,1.499999998478290308e+02,5.690841220140385737e-01
4.366910866910866389e+02,1.499999998670935213e+02,5.689525977343727892e-01
4.368131868131868032e+02,1.500000002367865477e+02,5.688213592018908082e-01
4.369352869352869675e+02,1.499999998880251439e+02,5.686904062220953238e-01
4.370573870573870181e+02,1.499999998190063764e+02,5.685597386045410095e-01
4.371794871794871824e+02,1.500000000851157154e+02,5.684293561576250209e-01
4.373015873015872899e+02,1.499999999974865830e+02,5.682992586917308131e-01
4.374236874236873973e+02,1.500000003067441980e+02,5.681694460177288963e-01
4.375457875457875616e+02,1.499999998208714658e+02,5.680399179423715195e-01
4.376678876678876122e+02,1.500000001801785743e+02,5.679106742807524810e-01
4.377899877899877765e+02,1.500000000032288767e+02,5.677817148404398218e-01
4.379120879120879408e+02,1.499999997862197176e+02,5.676530394333821894e-01
4.380341880341879914e+02,1.499999992377744320e+02,5.675246478722002497e-01
4.381562881562881557e+02,1.500000017653626685e+02,5.673965399717368907e-01
4.382783882783882632e+02,-3.944999992159342128e+03,5.672687155394036118e-01
4.384004884004883706e+02,1.499999911985905783e+02,5.671411743932658345e-01
4.385225885225885349e+02,1.499999999045110997e+02,5.670139163431285878e-01
4.386446886446885856e+02,1.499999997729939025e+02,5.668869412049143408e-01
4.387667887667887499e+02,1.500000000667033078e+02,5.667602487933872668e-01
4.388888888888889142e+02,1.500000002157067343e+02,5.666338389221543537e-01
4.390109890109889648e+02,1.500000002111129049e+02,5.665077114059799968e-01
4.391330891330891291e+02,1.499999996497011239e+02,5.663818660625230539e-01
4.392551892551892365e+02,1.500000001852910714e+02,5.662563027065480314e-01
4.393772893772893440e+02,1.500000000419315427e+02,5.661310211531471737e-01
4.394993894993895083e+02,1.500000000268406382e+02,5.660060212218902542e-01
4.396214896214896157e+02,1.499999997858365077e+02,5.658813027270398477e-01
4.397435897435897232e+02,1.500000000051310280e+02,5.657568654898038618e-01
4.398656898656898875e+02,1.500000001045654301e+02,5.656327093251218852e-01
4.399877899877899381e+02,1.500000001158404928e+02,5.655088340513076961e-01
4.401098901098901024e+02,1.499999997766488207e+02,5.653852394910782175e-01
4.402319902319902667e+02,1.500000001172482769e+02,5.652619254591735309e-01
4.403540903540903173e+02,1.500000000596643588e+02,5.651388917784868626e-01
4.404761904761904816e+02,1.500000000448825688e+02,5.650161382656704312e-01
4.405982905982905891e+02,1.499999997246844714e+02,5.648936647444233738e-01
4.407203907203906965e+02,1.500000001649151784e+02,5.647714710358775481e-01
4.408424908424908608e+02,1.499999999889043920e+02,5.646495569588496632e-01
4.409645909645909114e+02,1.500000002008138154e+02,5.645279223362079657e-01
4.410866910866910757e+02,1.499999995753719304e+02,5.644065669904946292e-01
4.412087912087912400e+02,1.500000001330060400e+02,5.642854907438958900e-01
4.413308913308912906e+02,1.500000002725369939e+02,5.641646934186560491e-01
4.414529914529914549e+02,1.500000001529489566e+02,5.640441748387722276e-01
4.415750915750915624e+02,1.499999954830380204e+02,5.639239348284487141e-01
4.416971916971916698e+02,-3.944999995725607278e+03,5.638039732115336378e-01
4.418192918192918341e+02,1.500000001324376058e+02,5.636842898125576928e-01
4.419413919413918848e+02,1.499999999291844688e+02,5.635648844554735915e-01
4.420634920634920491e+02,1.499999997648678516e+02,5.634457569672759458e-01
4.421855921855922134e+02,1.500000001541471875e+02,5.633269071723903121e-01
4.423076923076922640e+02,1.499999998626478828e+02,5.632083348980959636e-01
4.424297924297924283e+02,1.500000000656416717e+02,5.630900399700495829e-01
4.425518925518925357e+02,1.499999999911885880e+02,5.629720222164362742e-01
4.426739926739926432e+02,1.500000000260255888e+02,5.628542814638165526e-01
4.427960927960928075e+02,1.500000000492911738e+02,5.627368175378074655e-01
4.429181929181928581e+02,1.499999999928684247e+02,5.626196302714440156e-01
4.430402930402930224e+02,1.499999999185889976e+02,5.625027194893315041e-01
4.431623931623931867e+02,1.500000000765335244e+02,5.623860850233467490e-01
4.432844932844932373e+02,1.500000000630726902e+02,5.622697266994337584e-01
4.434065934065934016e+02,1.499999998843204310e+02,5.621536443512783476e-01
4.435286935286935091e+02,1.500000000045255319e+02,5.620378378045713941e-01
4.436507936507936165e+02,1.499999998614750893e+02,5.619223068950599531e-01
4.437728937728937808e+02,1.500000002627565721e+02,5.618070514500280721e-01
4.438949938949938883e+02,1.499999999412861200e+02,5.616920713025822520e-01
4.440170940170939957e+02,1.499999998940267574e+02,5.615773662831874402e-01
4.441391941391941600e+02,1.500000000997620475e+02,5.614629362262179013e-01
4.442612942612942106e+02,1.500000001771163909e+02,5.613487809617423441e-01
4.443833943833943749e+02,1.499999997535684599e+02,5.612349003244608836e-01
4.445054945054945392e+02,1.500000000302119076e+02,5.611212941481281691e-01
4.446275946275945898e+02,1.499999995595655378e+02,5.610079622653114662e-01
4.447496947496947541e+02,1.500000010466361857e+02,5.608949045096238706e-01
4.448717948717948616e+02,1.500000000562189655e+02,5.607821207172476452e-01
4.449938949938949690e+02,-3.945000001171456915e+03,5.606696107243650529e-01
4.451159951159951333e+02,1.500000011907250723e+02,5.605573743628522454e-01
4.452380952380951840e+02,1.499999988010261518e+02,5.604454114719700231e-01
4.453601953601953483e+02,1.500000005161089405e+02,5.603337218856554447e-01
4.454822954822955126e+02,1.500000002334650446e+02,5.602223054410638836e-01
4.456043956043955632e+02,1.499999999907197150e+02,5.601111619759049365e-01
4.457264957264957275e+02,1.499999997327977894e+02,5.600002913259214399e-01
4.458485958485958349e+02,1.499999999641812281e+02,5.598896933324361003e-01
4.459706959706959424e+02,1.500000000368433462e+02,5.597793678302880327e-01
4.460927960927961067e+02,1.499999999097972534e+02,5.596693146576507960e-01
4.462148962148961573e+02,1.499999999654165208e+02,5.595595336577697809e-01
4.463369963369963216e+02,1.500000001850560523e+02,5.594500246661319176e-01
4.464590964590964859e+02,1.500000000733717798e+02,5.593407875232951909e-01
4.465811965811965365e+02,1.500000000095766666e+02,5.592318220714168620e-01
4.467032967032967008e+02,1.499999998867284887e+02,5.591231281464240643e-01
4.468253968253968083e+02,1.500000000077984055e+02,5.590147055960764666e-01
4.469474969474969157e+02,1.499999999630825585e+02,5.589065542565564426e-01
4.470695970695970800e+02,1.499999999210097883e+02,5.587986739718949769e-01
4.471916971916971306e+02,1.499999999320741324e+02,5.586910645825138300e-01
4.473137973137972949e+02,1.500000001549865374e+02,5.585837259336696725e-01
4.474358974358974592e+02,1.500000001386117390e+02,5.584766578664311920e-01
4.475579975579975098e+02,1.499999996517757666e+02,5.583698602233483355e-01
4.476800976800976741e+02,1.500000002059876749e+02,5.582633328506995118e-01
4.478021978021978384e+02,1.500000000536997788e+02,5.581570755914254667e-01
4.479242979242978890e+02,1.499999996192738934e+02,5.580510882894890168e-01
4.480463980463980533e+02,1.500000005731371857e+02,5.579453707916135485e-01
4.481684981684981608e+02,1.499999983738233027e+02,5.578399229402276616e-01
4.482905982905982682e+02,-3.944999997083791186e+03,5.577347445822558036e-01
4.484126984126984325e+02,1.499999977846019021e+02,5.576298355673832141e-01
4.485347985347984832e+02,1.500000013300094395e+02,5.575251957367459710e-01
4.486568986568986475e+02,1.499999994101175389e+02,5.574208249392613723e-01
4.487789987789988118e+02,1.499999997047160889e+02,5.573167230255833271e-01
4.489010989010988624e+02,1.500000004718631317e+02,5.572128898374263395e-01
4.490231990231990267e+02,1.499999996890081206e+02,5.571093252279499808e-01
4.491452991452991341e+02,1.500000001092704167e+02,5.570060290418293869e-01
4.492673992673992416e+02,1.499999999864222389e+02,5.569030011311324468e-01
4.493894993894994059e+02,1.500000001320543959e+02,5.568002413441975884e-01
4.495115995115994565e+02,1.499999998348255019e+02,5.566977495282054988e-01
4.496336996336996208e+02,1.500000000662830644e+02,5.565955255386977329e-01
4.497557997557997851e+02,1.499999998183522791e+02,5.564935692200915218e-01
4.498778998778998357e+02,1.500000001328821497e+02,5.563918804266395624e-01
4.500000000000000000e+02,1.500000000030193519e+02,5.562904590081606537e-01
4.501221001221001075e+02,1.500000000224192718e+02,5.561893048191036693e-01
4.502442002442002149e+02,1.499999999882005000e+02,5.560884177078720958e-01
4.503663003663003792e+02,1.500000001441815414e+02,5.559877975279489126e-01
4.504884004884004298e+02,1.499999998733915447e+02,5.558874441345542650e-01
4.506105006105005941e+02,1.499999999800003536e+02,5.557873573772491582e-01
4.507326007326007584e+02,1.499999997977043051e+02,5.556875371125405971e-01
4.508547008547008090e+02,1.500000001551104276e+02,5.555879831921753942e-01
4.509768009768009733e+02,1.500000000474388173e+02,5.554886954725318793e-01
4.510989010989010808e+02,1.499999995985761245e+02,5.553896738058075044e-01
4.512210012210011882e+02,1.500000001023426250e+02,5.552909180498598607e-01
4.513431013431013525e+02,1.500000008253167891e+02,5.551924280611314488e-01
4.514652014652014032e+02,1.499999996144322836e+02,5.550942036896970855e-01
4.515873015873015675e+02,1.500000001091222259e+02,5.549962447983668445e-01
4.517094017094017318e+02,-3.944999999105710685e+03,5.548985512406889864e-01
4.518315018315017824e+02,1.499999989390763915e+02,5.548011228740058476e-01
4.519536019536019467e+02,1.499999999712572389e+02,5.547039595575274928e-01
4.520757020757021110e+02,1.500000003801217758e+02,5.546070611449922527e-01
4.521978021978021616e+02,1.499999995540582631e+02,5.545104274994043791e-01
4.523199023199023259e+02,1.499999999558954187e+02,5.544140584765643309e-01
4.524420024420024333e+02,1.500000000445363924e+02,5.543179539376089648e-01
4.525641025641025408e+02,1.500000000011299335e+02,5.542221137390432872e-01
4.526862026862027051e+02,1.500000001431314729e+02,5.541265377438724382e-01
4.528083028083027557e+02,1.499999998974848836e+02,5.540312258097593867e-01
4.529304029304029200e+02,1.499999999054372779e+02,5.539361777979731061e-01
4.530525030525030843e+02,1.500000001688051157e+02,5.538413935717068082e-01
4.531746031746031349e+02,1.499999998998802084e+02,5.537468729888188612e-01
4.532967032967032992e+02,1.499999999718997685e+02,5.536526159126979874e-01
4.534188034188034067e+02,1.500000000231729587e+02,5.535586222061542605e-01
4.535409035409035141e+02,1.500000000991195179e+02,5.534648917314186622e-01
4.536630036630036784e+02,1.499999997574711585e+02,5.533714243507223962e-01
4.537851037851037290e+02,1.500000001505536318e+02,5.532782199266167433e-01
4.539072039072038933e+02,1.499999999177241818e+02,5.531852783246826721e-01
4.540293040293040576e+02,1.499999999148970176e+02,5.530925994082351860e-01
4.541514041514041082e+02,1.500000001822532170e+02,5.530001830418949105e-01
4.542735042735042725e+02,1.499999999943873661e+02,5.529080290903312100e-01
4.543956043956043800e+02,1.499999999856685520e+02,5.528161374174507259e-01
4.545177045177044874e+02,1.500000002278952422e+02,5.527245078899174491e-01
4.546398046398046517e+02,1.499999992250302228e+02,5.526331403759489058e-01
4.547619047619047024e+02,1.500000003251323051e+02,5.525420347398937171e-01
4.548840048840048667e+02,1.500000017944562103e+02,5.524511908452170994e-01
4.550061050061050310e+02,-3.944999999709689746e+03,5.523606085651326936e-01
4.551282051282050816e+02,1.499999981231382833e+02,5.522702877637457597e-01
4.552503052503052459e+02,1.499999999603040237e+02,5.521802283093957264e-01
4.553724053724053533e+02,1.499999997625095602e+02,5.520904300706811485e-01
4.554945054945054608e+02,1.500000005606893581e+02,5.520008929162006917e-01
4.556166056166056251e+02,1.499999999163661641e+02,5.519116167145529106e-01
4.557387057387057325e+02,1.499999998142273228e+02,5.518226013360727489e-01
4.558608058608058400e+02,1.500000001762643080e+02,5.517338466496783944e-01
4.559829059829060043e+02,1.500000000115772139e+02,5.516453525264832791e-01
4.561050061050060549e+02,1.499999998027427068e+02,5.515571188366230615e-01
4.562271062271062192e+02,1.500000000083043403e+02,5.514691454503730661e-01
4.563492063492063835e+02,1.499999998889513222e+02,5.513814322401839885e-01
4.564713064713064341e+02,1.500000000706430399e+02,5.512939790774887827e-01
4.565934065934065984e+02,1.499999999279005465e+02,5.512067858351979988e-01
4.567155067155067059e+02,1.500000001527139375e+02,5.511198523821700945e-01
4.568376068376068133e+02,1.500000001051211598e+02,5.510331785967029772e-01
4.569597069597069776e+02,1.500000000106510356e+02,5.509467643466977593e-01
4.570818070818070282e+02,1.499999998478290308e+02,5.508606095120704982e-01
4.572039072039071925e+02,1.499999998300093864e+02,5.507747139608408782e-01
4.573260073260073568e+02,1.499999999944243996e+02,5.506890775702902863e-01
4.574481074481074074e+02,1.500000001286090026e+02,5.506037002142272208e-01
4.575702075702075717e+02,1.499999998260580867e+02,5.505185817679362215e-01
4.576923076923076792e+02,1.500000000230247679e+02,5.504337221089006249e-01
4.578144078144077866e+02,1.500000004575872765e+02,5.503491211113057391e-01
4.579365079365079509e+02,1.499999997798475988e+02,5.502647786497989468e-01
4.580586080586080016e+02,1.499999999934611878e+02,5.501806946045560975e-01
4.581807081807081659e+02,1.499999983131401393e+02,5.500968688502249071e-01
4.583028083028083302e+02,-3.945000001238276582e+03,5.500133012642025587e-01
4.584249084249083808e+02,1.500000028253415678e+02,5.499299917276487815e-01
4.585470085470085451e+02,1.500000007442334322e+02,5.498469401130695600e-01
4.586691086691086525e+02,1.499999996276453658e+02,5.497641463042588494e-01
4.587912087912087600e+02,1.499999994580564930e+02,5.496816101780923614e-01
4.589133089133089243e+02,1.500000001856985818e+02,5.495993316117361305e-01
4.590354090354089749e+02,1.500000000462660523e+02,5.495173104894754967e-01
4.591575091575091392e+02,1.500000001360797910e+02,5.494355466867407722e-01
4.592796092796093035e+02,1.499999997568783954e+02,5.493540400879316499e-01
4.594017094017093541e+02,1.500000001013052895e+02,5.492727905713727932e-01
4.595238095238095184e+02,1.500000001740044411e+02,5.491917980190336168e-01
4.596459096459096259e+02,1.499999997400219627e+02,5.491110623136092883e-01
4.597680097680097333e+02,1.500000001011570987e+02,5.490305833356506904e-01
4.598901098901098976e+02,1.500000000213946976e+02,5.489503609655942418e-01
4.600122100122100051e+02,1.499999999702940272e+02,5.488703950914023411e-01
4.601343101343101125e+02,1.499999999061909648e+02,5.487906855922060068e-01
4.602564102564102768e+02,1.500000001339808477e+02,5.487112323509056866e-01
4.603785103785103274e+02,1.499999999497085525e+02,5.486320352547366941e-01
4.605006105006104917e+02,1.500000002211526748e+02,5.485530941852936326e-01
4.606227106227106560e+02,1.499999996439588301e+02,5.484744090285408324e-01
4.607448107448107066e+02,1.500000001635814613e+02,5.483959796692849942e-01
4.608669108669108709e+02,1.500000002436159434e+02,5.483178059920713610e-01
4.609890109890109784e+02,1.499999997403797067e+02,5.482398878815947230e-01
4.611111111111110858e+02,1.499999997809590297e+02,5.481622252286180164e-01
4.612332112332112501e+02,1.500000002870594642e+02,5.480848179132055131e-01
4.613553113553113008e+02,1.499999999332966922e+02,5.480076658274272150e-01
4.614774114774114651e+02,1.499999991933676711e+02,5.479307688546707356e-01
4.615995115995116294e+02,1.500000014959434225e+02,5.478541268868949432e-01
4.617216117216116800e+02,-3.945000000634200205e+03,5.477777398087005922e-01
4.618437118437118443e+02,1.499999991630874661e+02,5.477016075086290625e-01
4.619658119658119517e+02,1.500000010912779373e+02,5.476257298749601654e-01
4.620879120879120592e+02,1.500000001300538486e+02,5.475501068017624151e-01
4.622100122100122235e+02,1.499999995466731377e+02,5.474747381697904203e-01
4.623321123321122741e+02,1.500000000887463329e+02,5.473996238794800462e-01
